"substrat";"absorbance";"mesocosm";"date_measure";"day";"date";"compartment";"series";"name";"family"
"E4";-0.059;9;"2015_11_24";1;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"E4";-0.123;3;"2015_11_24";1;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"E4";-0.035;7;"2015_11_24";1;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"E4";-0.156;4;"2015_11_24";1;"2015_11_23";"benthic";1;"L-threonine";"amino acids"
"E4";-0.01;8;"2015_11_24";1;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"E4";0.02;34;"2015_10_01";3;"2015_09_28";"pelagic";1;"L-threonine";"amino acids"
"E4";-0.106;2;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-threonine";"amino acids"
"E4";0.004;7;"2015_11_24";1;"2015_11_23";"benthic";1;"L-threonine";"amino acids"
"E4";-0.054;1;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-threonine";"amino acids"
"E4";0.0650000000000001;28;"2015_11_23";0;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"E4";-0.076;4;"2015_11_24";1;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"E4";-0.01;6;"2015_11_24";1;"2015_11_23";"benthic";2;"L-threonine";"amino acids"
"F1";-0.034;19;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.021;6;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.112;6;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.145;7;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.589;36;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.032;15;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.136;17;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.017;21;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.034;18;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.179;22;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.081;8;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.077;25;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.014;11;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.044;22;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.048;5;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.127;17;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.123;21;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.225;8;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.173;23;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.00800000000000001;7;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.0209999999999999;19;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.153;1;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.004;13;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.063;36;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.029;16;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.004;5;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.028;15;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.044;18;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.062;20;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.078;9;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.092;6;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.051;20;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.104;2;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.12;11;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";1.324;5;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.003;10;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.013;24;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.474;7;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.025;13;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.048;19;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.078;2;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.042;23;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.035;1;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.151;26;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.19;12;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";1.112;6;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.146;4;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.28;24;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.066;18;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.084;8;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.131;2;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.175;14;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.335;8;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.534;6;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.164;14;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.00700000000000001;25;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.021;17;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.076;1;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.147;16;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.023;7;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.396;32;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.00999999999999995;26;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.051;7;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.371;20;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.00800000000000001;3;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.057;3;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.066;11;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.113;11;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.094;9;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.415;7;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.00900000000000001;14;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.094;32;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.057;11;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.15;36;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.139;15;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.013;27;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.00600000000000001;12;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.135;13;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.001;36;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.029;34;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.031;23;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.041;24;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.0590000000000001;3;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.093;14;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.469;9;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.00600000000000001;4;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.186;12;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.128;9;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.772;4;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.202;2;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.06;16;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.047;8;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.004;33;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.07;27;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.037;28;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.028;21;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.205;3;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.069;4;"2015_11_25";2;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.116;12;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.176;1;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.15;13;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.937;8;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.034;15;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.123;33;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.027;12;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.156;1;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.221;13;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.461;36;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.091;13;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.084;14;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.214;1;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.136;35;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.00600000000000001;24;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.023;25;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.204;13;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.00800000000000001;7;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.126;9;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.191;5;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.143;30;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.122;10;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";1.483;4;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.057;3;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.25;19;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.033;9;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.053;34;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.033;28;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.11;29;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.164;21;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.138;16;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.023;4;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.28;35;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.049;11;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.197;32;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.0620000000000001;21;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.122;16;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.18;34;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.124;13;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.241;2;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.062;14;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.015;8;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.306;10;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.073;15;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.196;2;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.095;36;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.165;25;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.038;25;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.205;20;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.183;8;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";1.883;10;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.003;6;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.193;31;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.004;10;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.163;5;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.123;4;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.158;19;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.039;10;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.2;35;"2015_10_21";2;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.035;29;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.026;18;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.1;22;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.083;16;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.029;5;"2015_11_25";2;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";1.154;35;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.029;12;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.204;33;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.229;22;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.068;17;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.129;35;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.058;14;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.283;3;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.175;14;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.477;9;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.617;11;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.158;16;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.056;3;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.002;1;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.126;26;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.049;26;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.142;20;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.261;26;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.069;15;"2015_10_26";7;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.062;20;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.302;15;"2015_11_30";7;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.13;18;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.185;28;"2015_10_02";4;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.08;5;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.093;30;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.073;34;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.117;9;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.035;30;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.131;19;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.036;22;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.028;17;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.115;5;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.623;36;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.011;13;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.046;34;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.165;23;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.073;24;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.0820000000000001;2;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.069;15;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.00600000000000001;4;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.163;15;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.07;9;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.561;11;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.045;17;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.153;6;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.156;2;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.184;27;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.111;26;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.176;21;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.68;27;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.187;16;"2015_10_26";7;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.041;21;"2015_11_25";2;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";1.386;15;"2015_11_30";7;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.015;19;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.228;29;"2015_10_02";4;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.06;6;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.065;31;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";1.467;34;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.051;10;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.023;31;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.161;20;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.084;23;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.064;17;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.126;6;"2015_11_25";2;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.036;36;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.068;14;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.072;35;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.131;24;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.116;25;"2015_11_24";1;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.157;3;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.032;16;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.049;5;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.202;15;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.703;10;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.045;12;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.068;18;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.092;7;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.084;3;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.142;28;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.184;27;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.101;21;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.07;28;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.116;17;"2015_10_26";7;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.066;21;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.178;16;"2015_11_30";7;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.058;19;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.221;30;"2015_10_02";4;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.072;7;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.082;32;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.37;21;"2015_10_26";7;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.045;23;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";1.368;18;"2015_11_30";7;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.0700000000000001;21;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.113;23;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.282;18;"2015_11_27";4;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.078;6;"2015_11_25";2;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.002;1;"2015_11_30";7;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";-0.049;15;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.031;36;"2015_10_01";3;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.07;25;"2015_10_22";3;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.089;25;"2015_11_24";1;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.171;4;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.00700000000000001;17;"2015_09_29";1;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";-0.105;6;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";-0.191;16;"2015_11_23";0;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.412;10;"2015_11_26";3;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.073;12;"2015_11_27";4;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";0.265;19;"2015_09_28";0;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.131;8;"2015_10_19";0;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.231;4;"2015_09_30";2;"2015_09_28";"pelagic";1;"glycogen";"polymer"
"F1";0.226;29;"2015_10_20";1;"2015_10_19";"pelagic";1;"glycogen";"polymer"
"F1";0.038;27;"2015_11_23";0;"2015_11_23";"benthic";2;"glycogen";"polymer"
"F1";-0.058;22;"2015_11_26";3;"2015_11_23";"benthic";1;"glycogen";"polymer"
"F1";0.143;29;"2015_10_05";7;"2015_09_28";"pelagic";1;"glycogen";"polymer"
